order_id,region,category,sales,discount,quantity,order_date,delivery_date,customer_type,payment_mode,profit,city,New_Column,Net_Reveune,,,
ORD109934,North,Grocery,4836.07,0.25,7,3/29/2024,04-01-2024,Member,Cash,568.11,Delhi,1209.0175,3627.0525,,,
ORD109935,South,Personal Care,4129.57,0.12,2,4/20/2023,4/21/2023,Member,Cash,652.55,Pune,495.5484,3634.0216,,,
ORD109936,East,Home Care,2212.83,0.07,7,6/16/2023,6/18/2023,Member,Card,139.94,Chennai,154.8981,2057.9319,,,
ORD109937,South,Home Care,3943.28,0.11,6,05-12-2024,5/19/2024,Regular,UPI,486.51,Delhi,433.7608,3509.5192,,,
ORD109938,South,Home Care,2102.41,0.13,9,08-02-2024,08-06-2024,Regular,Card,610.31,Delhi,273.3133,1829.0967,,,
ORD109939,West,Personal Care,465.59,0.43,2,03-02-2024,03-04-2024,New,Card,37.18,Delhi,200.2037,265.3863,,,
ORD109940,South,Grocery,3563.17,0.36,6,1/19/2024,1/23/2024,Regular,Cash,243.9,Delhi,1282.7412,2280.4288,,,
ORD109941,North,Electronics,2082.61,0.28,6,03-01-2024,03-02-2024,Regular,UPI,463.03,Bangalore,583.1308,1499.4792,,,
ORD109942,West,Home Care,4658.57,0.01,6,9/24/2023,9/25/2023,Member,Cash,1197.52,Pune,46.5857,4611.9843,,,
ORD109943,South,Electronics,1602.15,0.41,3,8/22/2024,8/26/2024,New,Cash,118.86,Bangalore,656.8815,945.2685,,,
ORD109944,West,Electronics,4232.33,0.28,6,12/18/2024,12/23/2024,New,Cash,1224.2,Chennai,1185.0524,3047.2776,,,
ORD109945,North,Clothing,3434.15,0.31,9,12/26/2023,12/29/2023,Regular,Card,203.29,Chennai,1064.5865,2369.5635,,,
ORD109946,North,Electronics,4281.29,0.03,3,03-04-2023,03-11-2023,Regular,Card,1151.52,Bangalore,128.4387,4152.8513,,,
ORD109947,South,Clothing,1530.22,0.41,2,01-10-2024,1/14/2024,Regular,UPI,394.37,Chennai,627.3902,902.8298,,,
ORD109948,West,Grocery,2360.59,0.42,8,4/22/2024,4/27/2024,Regular,Card,512.48,Bangalore,991.4478,1369.1422,,,
ORD109949,South,Grocery,4133.33,0.44,3,10/14/2023,10/18/2023,Member,Cash,861.49,Delhi,1818.6652,2314.6648,,,
ORD109950,South,Clothing,3254.71,0.26,5,3/29/2024,04-02-2024,New,UPI,800.31,Delhi,846.2246,2408.4854,,,
ORD109951,West,Grocery,1863.62,0.2,5,10-07-2023,10/13/2023,Member,UPI,129.5,Mumbai,372.724,1490.896,,,
ORD109952,South,Home Care,2608.78,0.04,2,11/25/2024,11/29/2024,New,UPI,376.38,Delhi,104.3512,2504.4288,,,
ORD109953,North,Grocery,4980.88,0.1,2,5/26/2024,5/30/2024,New,Cash,363.72,Bangalore,498.088,4482.792,,,
ORD109954,West,Clothing,3735.06,0.11,6,11/16/2024,11/20/2024,New,Cash,330.88,Chennai,410.8566,3324.2034,,,
ORD109955,West,Home Care,3111.16,0.03,2,4/13/2024,4/20/2024,Member,UPI,800.21,Bangalore,93.3348,3017.8252,,,
ORD109956,West,Electronics,4156.77,0.08,6,5/14/2023,5/19/2023,New,UPI,937.2,Delhi,332.5416,3824.2284,,,
ORD109957,West,Electronics,2265.95,0.44,7,10/13/2024,10/14/2024,Member,Card,321.19,Hyderabad,997.018,1268.932,,,
ORD109958,South,Electronics,4755.31,0.27,4,02-03-2023,02-09-2023,New,Cash,720.6,Mumbai,1283.9337,3471.3763,,,
ORD109959,South,Clothing,2804.9,0.38,4,03-07-2023,03-10-2023,Member,Card,615.45,Bangalore,1065.862,1739.038,,,
ORD109960,North,Electronics,1701.67,0.14,3,6/21/2023,6/24/2023,New,Cash,356.84,Bangalore,238.2338,1463.4362,,,
ORD109961,East,Grocery,521.5,0.07,1,6/16/2024,6/21/2024,Member,Cash,89.62,Delhi,36.505,484.995,,,
ORD109962,East,Electronics,1940.91,0.19,4,12-10-2024,12/15/2024,Regular,UPI,460.5,Pune,368.7729,1572.1371,,,
ORD109963,North,Personal Care,2886.33,0.4,3,01-06-2023,01-10-2023,Member,Cash,295.74,Hyderabad,1154.532,1731.798,,,
ORD109964,East,Personal Care,3545.92,0.15,8,10-05-2024,10-12-2024,Regular,UPI,444.85,Delhi,531.888,3014.032,,,
ORD109965,North,Electronics,4388.07,0.1,5,06-02-2024,06-03-2024,Member,UPI,290.51,Delhi,438.807,3949.263,,,
ORD109966,South,Electronics,4725.41,0.01,7,08-10-2024,8/16/2024,Regular,Card,913.96,Mumbai,47.2541,4678.1559,,,
ORD109967,West,Personal Care,602.02,0.31,3,06-02-2024,06-03-2024,Regular,UPI,144.4,Chennai,186.6262,415.3938,,,
ORD109968,West,Electronics,3044.43,0.22,3,8/28/2023,8/30/2023,Member,UPI,552.09,Pune,669.7746,2374.6554,,,
ORD109969,South,Home Care,3366.29,0.13,6,2/16/2023,2/23/2023,New,Card,477.4,Pune,437.6177,2928.6723,,,
ORD109970,West,Personal Care,943.11,0.26,4,06-04-2023,06-05-2023,New,Cash,94.22,Chennai,245.2086,697.9014,,,
ORD109971,West,Clothing,2773.44,0.35,8,09-09-2023,9/16/2023,New,Cash,526.97,Chennai,970.704,1802.736,,,
ORD109972,East,Personal Care,1740.68,0.12,3,07-03-2024,07-10-2024,New,Cash,146.86,Delhi,208.8816,1531.7984,,,
ORD109973,South,Grocery,479.34,0.3,5,3/29/2023,04-02-2023,New,UPI,88.97,Chennai,143.802,335.538,,,
ORD109974,East,Home Care,422.74,0.13,1,9/27/2023,9/29/2023,New,Cash,40.73,Pune,54.9562,367.7838,,,
ORD109975,East,Clothing,3820.14,0.49,1,11-10-2024,11/15/2024,Member,Card,282.3,Mumbai,1871.8686,1948.2714,,,
ORD109976,West,Electronics,3115.73,0.37,8,12/22/2023,12/29/2023,Regular,Cash,907.45,Bangalore,1152.8201,1962.9099,,,
ORD109977,West,Grocery,3604.1,0.3,7,12/17/2024,12/21/2024,Member,UPI,233.73,Hyderabad,1081.23,2522.87,,,
ORD109978,South,Grocery,3457.86,0.09,1,09-04-2024,09-10-2024,Regular,Card,935.6,Hyderabad,311.2074,3146.6526,,,
ORD109979,West,Home Care,758.13,0.29,6,4/26/2023,05-02-2023,Regular,Card,219.45,Chennai,219.8577,538.2723,,,
ORD109980,West,Clothing,842.67,0.4,2,2/19/2023,2/25/2023,Member,UPI,188.3,Hyderabad,337.068,505.602,,,
ORD109981,South,Grocery,1337.17,0.37,1,04-03-2024,04-10-2024,Regular,UPI,389.64,Chennai,494.7529,842.4171,,,
ORD109982,West,Clothing,2055.59,0.39,5,02-01-2023,02-08-2023,Member,Cash,492.33,Pune,801.6801,1253.9099,,,
ORD109983,East,Clothing,4701.96,0.16,5,7/28/2023,7/30/2023,Member,UPI,446.46,Delhi,752.3136,3949.6464,,,
ORD109984,South,Grocery,3402.07,0.16,2,7/13/2023,7/17/2023,New,UPI,644.62,Mumbai,544.3312,2857.7388,,,
ORD109985,West,Clothing,1350.34,0.27,5,3/28/2023,04-02-2023,Regular,Card,310.08,Pune,364.5918,985.7482,,,
ORD109986,North,Home Care,374.32,0.14,7,9/18/2023,9/20/2023,New,Cash,74.22,Mumbai,52.4048,321.9152,,,
ORD109987,South,Grocery,3452.7,0.06,4,9/25/2024,9/29/2024,Member,Cash,536.03,Chennai,207.162,3245.538,,,
ORD109988,South,Home Care,3164.06,0.23,2,11-08-2024,11-11-2024,Member,Card,419.44,Bangalore,727.7338,2436.3262,,,
ORD109989,North,Home Care,3411.24,0,5,4/19/2024,4/24/2024,Regular,Card,946.8,Mumbai,0,3411.24,,,
ORD109990,West,Clothing,1379.78,0.38,6,07-09-2023,07-11-2023,New,Card,361.37,Bangalore,524.3164,855.4636,,,
ORD109991,West,Clothing,2633.12,0.37,8,9/15/2023,9/18/2023,New,Cash,694.71,Pune,974.2544,1658.8656,,,
ORD109992,South,Grocery,1872.34,0.28,9,5/19/2024,5/22/2024,Regular,UPI,272.98,Mumbai,524.2552,1348.0848,,,
ORD109993,South,Electronics,4106.72,0.37,8,5/18/2024,5/20/2024,Member,Cash,647.79,Pune,1519.4864,2587.2336,,,
ORD109994,West,Grocery,440.04,0.31,7,08-05-2024,08-06-2024,Member,Cash,129.29,Chennai,136.4124,303.6276,,,
ORD109995,West,Home Care,1449.66,0.35,9,8/20/2023,8/21/2023,Regular,Cash,387.81,Chennai,507.381,942.279,,,
ORD109996,East,Clothing,3054.47,0.03,9,03-09-2024,3/13/2024,Regular,UPI,661.78,Hyderabad,91.6341,2962.8359,,,
ORD109997,South,Home Care,1105.6,0.44,6,02-10-2024,02-12-2024,Regular,Card,140.75,Hyderabad,486.464,619.136,,,
ORD109998,South,Personal Care,3396.3,0.32,3,05-09-2024,5/16/2024,New,Card,478.99,Mumbai,1086.816,2309.484,,,
ORD109999,North,Personal Care,770.19,0.31,8,08-07-2024,08-09-2024,Regular,UPI,174.67,Bangalore,238.7589,531.4311,,,
ORD110000,East,Home Care,211.78,0.19,3,8/26/2023,8/29/2023,Member,Cash,12.86,Pune,40.2382,171.5418,,,
ORD110001,West,Electronics,4331.12,0.01,1,12/31/2023,01-03-2024,Regular,Cash,1213.89,Pune,43.3112,4287.8088,,,
ORD110002,East,Electronics,1733.88,0.45,4,2/23/2024,03-01-2024,New,UPI,223.32,Delhi,780.246,953.634,,,
ORD110003,West,Grocery,868.56,0.49,9,12/24/2023,12/31/2023,New,Cash,112.23,Pune,425.5944,442.9656,,,
ORD110004,West,Grocery,946.27,0.4,8,1/24/2023,1/30/2023,Regular,Cash,47.59,Mumbai,378.508,567.762,,,
ORD110005,East,Grocery,4440.89,0.46,6,6/13/2023,6/16/2023,Member,Card,955.21,Hyderabad,2042.8094,2398.0806,,,
ORD110006,South,Clothing,3306.71,0.06,3,7/29/2023,08-03-2023,Regular,Card,594.77,Delhi,198.4026,3108.3074,,,
ORD110007,West,Electronics,4786.1,0.06,3,09-10-2024,09-11-2024,New,Card,816.85,Pune,287.166,4498.934,,,
ORD110008,East,Home Care,4020.2,0.44,7,8/19/2023,8/23/2023,Member,Cash,626.18,Pune,1768.888,2251.312,,,
ORD110009,North,Personal Care,3860.96,0.03,5,04-07-2024,04-11-2024,New,Card,478.69,Mumbai,115.8288,3745.1312,,,
ORD110010,East,Electronics,2549.12,0.05,3,11-08-2023,11-10-2023,New,Card,397.21,Pune,127.456,2421.664,,,
ORD110011,North,Electronics,4121.94,0.41,1,8/23/2024,8/26/2024,New,UPI,211.2,Mumbai,1689.9954,2431.9446,,,
ORD110012,West,Electronics,2122,0.28,9,07-08-2024,7/15/2024,Regular,Cash,264.82,Delhi,594.16,1527.84,,,
ORD110013,East,Grocery,4152.3,0.2,5,8/23/2024,8/30/2024,New,UPI,1168.51,Hyderabad,830.46,3321.84,,,
ORD110014,East,Clothing,3812.93,0.28,7,8/23/2024,8/25/2024,Regular,Cash,974.91,Hyderabad,1067.6204,2745.3096,,,
ORD110015,North,Home Care,3424.35,0.44,9,4/17/2024,4/18/2024,Regular,UPI,711.34,Pune,1506.714,1917.636,,,
ORD110016,East,Grocery,1715.61,0.38,4,8/17/2024,8/24/2024,Regular,UPI,441.05,Delhi,651.9318,1063.6782,,,
ORD110017,East,Clothing,3190.49,0.35,5,5/30/2023,06-04-2023,New,UPI,592.05,Chennai,1116.6715,2073.8185,,,
ORD110018,West,Electronics,2583.26,0.49,3,10/29/2023,11-05-2023,New,Card,190.68,Pune,1265.7974,1317.4626,,,
ORD110019,East,Clothing,2361.56,0.26,7,1/23/2023,1/30/2023,New,Card,390.39,Hyderabad,614.0056,1747.5544,,,
ORD110020,South,Grocery,4952.21,0,1,8/18/2024,8/19/2024,Member,Card,1391.29,Delhi,0,4952.21,,,
ORD110021,North,Electronics,2571.55,0.21,8,5/25/2024,5/27/2024,Member,Cash,170.27,Bangalore,540.0255,2031.5245,,,
ORD110022,East,Grocery,256.73,0.05,3,12-06-2023,12-09-2023,Member,UPI,60.11,Bangalore,12.8365,243.8935,,,
ORD110023,North,Home Care,3169.69,0.06,4,10-08-2024,10-10-2024,Member,UPI,713.08,Mumbai,190.1814,2979.5086,,,
ORD110024,North,Electronics,3667.25,0.13,4,1/30/2024,02-02-2024,Member,Cash,479.88,Bangalore,476.7425,3190.5075,,,
ORD110025,North,Clothing,4437.4,0.19,7,11/24/2023,11/27/2023,New,Cash,1183.33,Delhi,843.106,3594.294,,,
ORD110026,East,Grocery,3200.16,0.24,7,12/24/2023,12/31/2023,New,Card,689.54,Hyderabad,768.0384,2432.1216,,,
ORD110027,East,Personal Care,195.34,0.08,4,1/30/2024,02-06-2024,New,UPI,20.42,Pune,15.6272,179.7128,,,
ORD110028,North,Clothing,686.75,0.16,6,10-08-2023,10/14/2023,Regular,UPI,144.24,Mumbai,109.88,576.87,,,
ORD110029,South,Clothing,890.08,0.14,8,1/31/2023,02-02-2023,Regular,Card,228.7,Hyderabad,124.6112,765.4688,,,
ORD110030,North,Electronics,1135.18,0.18,4,9/13/2023,9/18/2023,New,Card,305.7,Mumbai,204.3324,930.8476,,,
ORD110031,South,Clothing,4018.91,0.05,1,04-02-2024,04-08-2024,New,Card,1154.97,Hyderabad,200.9455,3817.9645,,,
ORD110032,North,Grocery,1617.82,0.2,7,11/23/2023,11/25/2023,New,Cash,100.48,Chennai,323.564,1294.256,,,
ORD110033,West,Personal Care,1630.58,0.28,2,4/28/2024,4/29/2024,New,UPI,145.93,Mumbai,456.5624,1174.0176,,,
ORD110034,North,Home Care,3802.38,0.05,3,6/22/2023,6/23/2023,Regular,Cash,351.85,Chennai,190.119,3612.261,,,
ORD110035,North,Personal Care,2120.94,0.26,8,07-05-2023,07-12-2023,Regular,UPI,233.21,Hyderabad,551.4444,1569.4956,,,
ORD110036,East,Grocery,416.73,0.38,2,7/29/2024,08-02-2024,New,Card,92.19,Bangalore,158.3574,258.3726,,,
ORD110037,South,Electronics,2967.12,0,2,10-03-2023,10-04-2023,New,Cash,457.63,Bangalore,0,2967.12,,,
ORD110038,West,Grocery,737.33,0.02,4,8/14/2024,8/20/2024,New,UPI,59.1,Bangalore,14.7466,722.5834,,,
ORD110039,South,Clothing,2901.15,0.23,6,07-09-2023,07-10-2023,Member,UPI,852.03,Mumbai,667.2645,2233.8855,,,
ORD110040,West,Electronics,3920.23,0.44,2,3/20/2024,3/27/2024,New,Cash,295.07,Delhi,1724.9012,2195.3288,,,
ORD110041,North,Home Care,4654.5,0.5,9,09-07-2024,09-09-2024,New,UPI,1257.84,Chennai,2327.25,2327.25,,,
ORD110042,East,Home Care,428.56,0.05,2,01-03-2024,01-10-2024,New,Cash,57.74,Chennai,21.428,407.132,,,
ORD110043,East,Grocery,1589.44,0.01,9,12/25/2023,12/27/2023,Member,Cash,128.47,Mumbai,15.8944,1573.5456,,,
ORD110044,South,Clothing,3297.07,0.11,7,05-05-2023,05-10-2023,Member,Card,208.07,Delhi,362.6777,2934.3923,,,
ORD110045,East,Home Care,1645.72,0.23,3,10-02-2024,10-03-2024,New,Card,277.42,Mumbai,378.5156,1267.2044,,,
ORD110046,South,Personal Care,2310.03,0.29,9,01-09-2023,1/14/2023,Member,Card,354.43,Chennai,669.9087,1640.1213,,,
ORD110047,South,Electronics,198.45,0.49,9,4/15/2023,4/20/2023,Member,Card,34.12,Delhi,97.2405,101.2095,,,
ORD110048,West,Personal Care,3498.14,0.44,6,04-04-2023,04-05-2023,Regular,Cash,759.24,Bangalore,1539.1816,1958.9584,,,
ORD110049,South,Home Care,4428.07,0.28,2,6/16/2024,6/18/2024,New,Cash,521.95,Hyderabad,1239.8596,3188.2104,,,
ORD110050,West,Home Care,4886.61,0.18,7,12/22/2024,12/25/2024,Regular,Card,246.22,Bangalore,879.5898,4007.0202,,,
ORD110051,East,Grocery,4169.61,0.16,4,1/22/2023,1/29/2023,New,Cash,770.12,Hyderabad,667.1376,3502.4724,,,
ORD110052,South,Grocery,255.7,0.29,4,12/30/2023,01-02-2024,New,Card,16.07,Bangalore,74.153,181.547,,,
ORD110053,South,Electronics,3294.08,0.36,7,12-12-2023,12/15/2023,Member,UPI,837.91,Pune,1185.8688,2108.2112,,,
ORD110054,North,Grocery,2528.73,0.24,5,12/16/2024,12/21/2024,New,Card,637.49,Pune,606.8952,1921.8348,,,
ORD110055,South,Clothing,4695.69,0.15,1,07-02-2024,07-09-2024,Member,UPI,376.47,Bangalore,704.3535,3991.3365,,,
ORD110056,South,Electronics,4520.48,0.31,3,09-12-2023,9/15/2023,Member,UPI,1302.61,Chennai,1401.3488,3119.1312,,,
ORD110057,North,Clothing,4941.43,0.28,7,03-07-2024,3/13/2024,Regular,Cash,744.5,Delhi,1383.6004,3557.8296,,,
ORD110058,North,Grocery,4323.48,0.21,9,05-10-2023,5/14/2023,Member,Card,820.44,Chennai,907.9308,3415.5492,,,
ORD110059,East,Electronics,2779.77,0.37,9,09-07-2024,09-11-2024,Regular,UPI,660.43,Pune,1028.5149,1751.2551,,,
ORD110060,South,Home Care,3603.01,0.14,7,10/17/2024,10/23/2024,Member,Card,351.43,Delhi,504.4214,3098.5886,,,
ORD110061,East,Personal Care,4826.92,0.24,5,11-02-2023,11-07-2023,Regular,UPI,254.26,Hyderabad,1158.4608,3668.4592,,,
ORD110062,East,Home Care,2932.77,0.47,4,1/16/2024,1/18/2024,New,Cash,687.81,Delhi,1378.4019,1554.3681,,,
ORD110063,North,Clothing,4215.9,0.36,9,1/15/2024,1/16/2024,New,Cash,1044.32,Mumbai,1517.724,2698.176,,,
ORD110064,West,Home Care,4716.83,0.19,6,09-02-2024,09-09-2024,Member,Cash,1013.61,Bangalore,896.1977,3820.6323,,,
ORD110065,East,Home Care,2895.63,0.27,2,06-01-2024,06-08-2024,New,UPI,595.01,Chennai,781.8201,2113.8099,,,
ORD110066,West,Personal Care,879.86,0.2,3,12-01-2024,12-06-2024,New,Card,242.48,Delhi,175.972,703.888,,,
ORD110067,South,Personal Care,862.26,0.06,7,10/23/2024,10/26/2024,New,Cash,233.53,Hyderabad,51.7356,810.5244,,,
ORD110068,North,Home Care,665.05,0.17,4,4/26/2024,4/27/2024,Member,UPI,49.07,Hyderabad,113.0585,551.9915,,,
ORD110069,South,Personal Care,2433.98,0.43,7,9/25/2024,10-01-2024,New,Card,244.53,Delhi,1046.6114,1387.3686,,,
ORD110070,South,Home Care,2452.69,0.23,5,3/18/2023,3/20/2023,New,UPI,517.2,Mumbai,564.1187,1888.5713,,,
ORD110071,North,Electronics,3125.12,0.29,1,11/15/2024,11/18/2024,New,Card,219.47,Bangalore,906.2848,2218.8352,,,
ORD110072,South,Home Care,2466.08,0.09,3,7/29/2023,08-04-2023,Regular,UPI,460.58,Bangalore,221.9472,2244.1328,,,
ORD110073,North,Grocery,4867.97,0.18,9,11-08-2023,11-12-2023,New,UPI,413.29,Pune,876.2346,3991.7354,,,
ORD110074,West,Personal Care,1527.42,0.46,4,11/14/2024,11/18/2024,New,UPI,437.44,Chennai,702.6132,824.8068,,,
ORD110075,South,Personal Care,4381.7,0.16,5,4/15/2023,4/20/2023,Regular,Cash,647.39,Hyderabad,701.072,3680.628,,,
ORD110076,North,Clothing,591.62,0.13,2,08-04-2023,08-06-2023,Member,UPI,63.89,Chennai,76.9106,514.7094,,,
ORD110077,East,Clothing,3049.4,0.03,8,10-02-2024,10-09-2024,Member,UPI,728.6,Mumbai,91.482,2957.918,,,
ORD110078,South,Grocery,3276.79,0.05,1,8/17/2023,8/24/2023,Regular,Card,332.23,Mumbai,163.8395,3112.9505,,,
ORD110079,West,Personal Care,3883.93,0.29,4,5/30/2024,06-04-2024,Regular,UPI,1025.22,Mumbai,1126.3397,2757.5903,,,
ORD110080,North,Personal Care,2564.81,0.33,6,1/23/2024,1/29/2024,Member,Cash,658.27,Hyderabad,846.3873,1718.4227,,,
ORD110081,South,Clothing,1066.41,0.32,8,11/30/2023,12-02-2023,New,Cash,121.24,Hyderabad,341.2512,725.1588,,,
ORD110082,South,Clothing,1908.09,0.27,4,12/15/2024,12/20/2024,Member,UPI,253.95,Bangalore,515.1843,1392.9057,,,
ORD110083,South,Home Care,1433.59,0.25,2,3/28/2023,3/29/2023,Member,UPI,83.78,Delhi,358.3975,1075.1925,,,
ORD110084,West,Personal Care,2153.62,0.04,4,05-08-2024,5/13/2024,Member,Card,268.67,Delhi,86.1448,2067.4752,,,
ORD110085,North,Personal Care,2696.84,0.42,1,04-04-2024,04-11-2024,Regular,UPI,244.95,Delhi,1132.6728,1564.1672,,,
ORD110086,East,Home Care,3162.84,0.26,8,8/28/2023,09-04-2023,New,Cash,186.31,Chennai,822.3384,2340.5016,,,
ORD110087,East,Personal Care,4241.1,0.07,9,11-10-2023,11-11-2023,New,Cash,1220.24,Delhi,296.877,3944.223,,,
ORD110088,East,Grocery,4559.05,0.07,3,4/21/2023,4/23/2023,New,UPI,1301.74,Chennai,319.1335,4239.9165,,,
ORD110089,North,Clothing,2366.65,0.26,8,07-07-2024,07-08-2024,New,Card,487.84,Pune,615.329,1751.321,,,
ORD110090,East,Clothing,534.49,0.12,9,7/15/2023,7/16/2023,Member,UPI,88.68,Hyderabad,64.1388,470.3512,,,
ORD110091,West,Clothing,4005.62,0.46,8,3/24/2024,3/29/2024,New,UPI,669.97,Pune,1842.5852,2163.0348,,,
ORD110092,North,Electronics,2438.07,0.25,2,07-05-2024,07-06-2024,New,Card,507.52,Delhi,609.5175,1828.5525,,,
ORD110093,South,Grocery,2777.59,0.49,2,09-11-2023,9/14/2023,New,UPI,309.93,Hyderabad,1361.0191,1416.5709,,,
ORD110094,West,Grocery,3019.39,0.37,4,3/15/2023,3/18/2023,New,Card,669.63,Pune,1117.1743,1902.2157,,,
ORD110095,South,Home Care,3372.55,0.41,1,10-03-2024,10-05-2024,Regular,Card,191.13,Hyderabad,1382.7455,1989.8045,,,
ORD110096,East,Electronics,4461.49,0.19,3,12/27/2024,12/30/2024,Regular,Cash,950.63,Hyderabad,847.6831,3613.8069,,,
ORD110097,West,Personal Care,4765.52,0.07,4,10/17/2023,10/22/2023,New,UPI,856.15,Mumbai,333.5864,4431.9336,,,
ORD110098,North,Grocery,4706.83,0.34,2,9/23/2024,9/24/2024,New,UPI,1053.57,Hyderabad,1600.3222,3106.5078,,,
ORD110099,West,Electronics,4066.37,0.2,7,8/31/2023,09-01-2023,New,Card,826.07,Pune,813.274,3253.096,,,
ORD110100,South,Electronics,4457.29,0.47,3,8/25/2023,8/27/2023,Regular,Cash,508.02,Mumbai,2094.9263,2362.3637,,,
ORD110101,North,Grocery,343.31,0.1,7,5/16/2023,5/23/2023,Member,Cash,63.3,Pune,34.331,308.979,,,
ORD110102,West,Home Care,4260.65,0.31,7,11-12-2024,11/13/2024,New,Cash,916.2,Delhi,1320.8015,2939.8485,,,
ORD110103,West,Electronics,454.1,0.43,9,06-01-2024,06-02-2024,Regular,UPI,24.54,Delhi,195.263,258.837,,,
ORD110104,West,Clothing,3756.35,0.2,4,04-07-2024,04-08-2024,Member,UPI,1096.95,Mumbai,751.27,3005.08,,,
ORD110105,West,Electronics,929.88,0.48,4,03-08-2024,03-10-2024,Regular,UPI,133.89,Hyderabad,446.3424,483.5376,,,
ORD110106,North,Personal Care,1864.54,0.04,1,5/19/2023,5/22/2023,New,Card,220.01,Pune,74.5816,1789.9584,,,
ORD110107,South,Grocery,1002.5,0.29,6,06-07-2023,6/13/2023,Member,Card,228.79,Mumbai,290.725,711.775,,,
ORD110108,West,Personal Care,2272.96,0.39,6,8/21/2024,8/24/2024,New,UPI,561.66,Mumbai,886.4544,1386.5056,,,
ORD110109,North,Home Care,2117.56,0.1,7,6/13/2024,6/17/2024,Regular,UPI,327.05,Bangalore,211.756,1905.804,,,
ORD110110,South,Clothing,335.51,0.03,9,06-04-2024,06-09-2024,Regular,Card,67.53,Bangalore,10.0653,325.4447,,,
ORD110111,West,Grocery,4169.44,0.04,9,08-07-2024,08-11-2024,Regular,Cash,483.8,Hyderabad,166.7776,4002.6624,,,
ORD110112,South,Electronics,4285.51,0.16,5,9/17/2024,9/19/2024,Member,Card,966.83,Mumbai,685.6816,3599.8284,,,
ORD110113,South,Clothing,3958.79,0.11,2,5/14/2023,5/16/2023,Member,Cash,690.28,Chennai,435.4669,3523.3231,,,
ORD110114,North,Electronics,4253.27,0.11,1,3/21/2023,3/27/2023,Regular,Cash,360.99,Delhi,467.8597,3785.4103,,,
ORD110115,South,Home Care,3779.31,0.23,2,10-03-2024,10-06-2024,Member,Card,965.15,Delhi,869.2413,2910.0687,,,
ORD110116,North,Grocery,4693.67,0.04,2,04-09-2024,4/15/2024,Regular,UPI,1290.63,Hyderabad,187.7468,4505.9232,,,
ORD110117,West,Home Care,2924.32,0.5,1,8/26/2024,09-01-2024,Regular,Card,398.51,Hyderabad,1462.16,1462.16,,,
ORD110118,South,Home Care,2954.95,0.35,8,12/16/2023,12/17/2023,Regular,Card,422.05,Hyderabad,1034.2325,1920.7175,,,
ORD110119,South,Home Care,4313.56,0.02,3,5/25/2023,5/29/2023,Member,Cash,1048.31,Delhi,86.2712,4227.2888,,,
ORD110120,East,Home Care,1812.14,0.35,8,07-12-2024,7/14/2024,Member,UPI,478.53,Hyderabad,634.249,1177.891,,,
ORD110121,West,Electronics,345.4,0.4,6,10/22/2023,10/27/2023,New,UPI,62.59,Hyderabad,138.16,207.24,,,
ORD110122,West,Personal Care,3774.29,0.1,1,05-08-2023,05-12-2023,Member,Card,1004.76,Delhi,377.429,3396.861,,,
ORD110123,East,Electronics,1347.49,0.42,7,04-11-2024,4/16/2024,New,Card,73.55,Bangalore,565.9458,781.5442,,,
ORD110124,East,Clothing,2423.76,0.31,3,12-08-2024,12/14/2024,New,UPI,221.06,Bangalore,751.3656,1672.3944,,,
ORD110125,North,Home Care,1278.16,0.41,9,05-06-2024,05-11-2024,Regular,UPI,339.94,Mumbai,524.0456,754.1144,,,
ORD110126,North,Clothing,4152.75,0.36,9,01-06-2024,1/13/2024,Member,Card,905.32,Chennai,1494.99,2657.76,,,
ORD110127,South,Electronics,4795.64,0.35,4,6/15/2023,6/18/2023,Member,UPI,1008.18,Hyderabad,1678.474,3117.166,,,
ORD110128,South,Home Care,369.61,0.08,2,11/26/2024,11/29/2024,New,Cash,79.06,Mumbai,29.5688,340.0412,,,
ORD110129,South,Electronics,1243.52,0.16,9,09-03-2023,09-08-2023,Regular,UPI,96.63,Chennai,198.9632,1044.5568,,,
ORD110130,South,Home Care,1028.85,0.26,5,02-02-2024,02-06-2024,Regular,Cash,273.73,Pune,267.501,761.349,,,
ORD110131,North,Electronics,3398.7,0.06,8,11/24/2024,11/27/2024,Regular,Card,252.97,Chennai,203.922,3194.778,,,
ORD110132,West,Grocery,2200.52,0.24,9,04-11-2023,4/15/2023,Regular,Cash,222.52,Chennai,528.1248,1672.3952,,,
ORD110133,South,Personal Care,2335.68,0.22,1,11-02-2024,11-05-2024,New,UPI,548.06,Hyderabad,513.8496,1821.8304,,,
ORD110134,West,Personal Care,869.69,0.12,3,06-08-2023,06-09-2023,Member,Cash,95.52,Delhi,104.3628,765.3272,,,
ORD110135,South,Home Care,2132.2,0.1,7,7/16/2023,7/18/2023,Member,UPI,535.17,Chennai,213.22,1918.98,,,
ORD110136,East,Grocery,1585.82,0.12,2,10/18/2024,10/19/2024,Regular,Cash,367.31,Hyderabad,190.2984,1395.5216,,,
ORD110137,South,Clothing,3094.84,0.3,4,01-04-2023,01-05-2023,Member,UPI,729.04,Chennai,928.452,2166.388,,,
ORD110138,South,Grocery,1164.47,0.21,4,09-10-2024,09-12-2024,New,Card,181.39,Chennai,244.5387,919.9313,,,
ORD110139,South,Home Care,3112.58,0.21,7,08-04-2023,08-07-2023,New,Card,590.64,Delhi,653.6418,2458.9382,,,
